Emotions,Path
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_desierto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_elevado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_extenso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_fecha.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_garganta.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_giro.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_hondo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_acuarela.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_acuatico.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_agencia.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_barba.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_bola.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_caducado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_consciente.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_contrario.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_desierto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_elevado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_extenso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_fecha.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_garganta.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_giro.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_hondo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_mecanico.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_mentiroso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_metro.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_mojado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_paella.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_pelirrojo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_presumido.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_religioso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L1_temporal.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_acuarela.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_acuatico.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_agencia.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_barba.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_bola.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_caducado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_consciente.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_contrario.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_desierto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_elevado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_extenso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_fecha.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_garganta.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_giro.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_hondo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_mecanico.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_mentiroso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_metro.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_mojado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_paella.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_pelirrojo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_presumido.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_religioso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_L2_temporal.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_mecanico.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_mentiroso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_metro.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_mojado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_paella.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_pelirrojo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_presumido.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_religioso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_temporal.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_abajo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_adios.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_antes.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_arriba.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_ayer.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_basta_ya.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_delante.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_dentro.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_derecha.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_detras.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_de_nada.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_fuera.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_gracias.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_hola.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_hoy.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_izquierda.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_lento.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_no.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_nunca.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_por_favor.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_pronto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_rapido.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_si.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_A_tarde.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_abierto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_agencia.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_alto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_arroz.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_articulo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_atomo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_azulejo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_babosa.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_bola.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_boton.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_chulo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_colorado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_conciente.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_congelado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_delgado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_desierto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_despistado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_escalera.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_escurridizo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_estacion.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_estrecho.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_extenso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_fecha.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_M_B_ferrocarril.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_abajo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_adios.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_antes.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_arriba.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_ayer.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_basta_ya.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_delante.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_dentro.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_derecha.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_detras.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_de_nada.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_fuera.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_gracias.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_hola.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_hoy.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_izquierda.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_lento.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_no.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_nunca.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_por_favor.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_pronto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_rapido.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_si.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_A_tarde.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_abandono.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_abuso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_amenazado.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_ataque.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_cansancio.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_catastrofe.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_ceguera.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_condena.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_conflicto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_danino.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_delincuencia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_desmayo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_disputa.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_enojo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_estafa.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_explosion.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_explosivo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_furia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_humillacion.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_infarto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_injusticia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_robo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_traicion.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_C_B_tristeza.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_abajo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_adios.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_antes.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_arriba.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_ayer.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_basta_ya.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_delante.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_dentro.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_derecha.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_detras.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_de_nada.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_fuera.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_gracias.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_hola.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_hoy.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_izquierda.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_lento.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_no.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_nunca.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_por_favor.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_pronto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_rapido.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_si.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_A_tarde.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_abandono.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_abuso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_cansancio.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_ceguera.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_conflicto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_delincuencia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_desmayo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_enfriamiento.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_explosion.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_explosivo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_fracasado.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_hambre.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_huracan.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_injusticia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_insultado.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_abandono.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_abuso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_cansancio.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_ceguera.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_conflicto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_delincuencia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_desmayo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_enfriamiento.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_explosion.wav
